
步骤136	当前分析栈:@DIV_MULL'@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：+b;a=b;b=c;printf("%d",c);}}#	语义栈:aci#
步骤137	当前分析栈:L'@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：+b;a=b;b=c;printf("%d",c);}}#	语义栈:aci#
步骤138	当前分析栈:+L@ADD@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：+b;a=b;b=c;printf("%d",c);}}#	语义栈:aci#
步骤139	当前分析栈:L@ADD@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：b;a=b;b=c;printf("%d",c);}}#	语义栈:aci#
步骤140	当前分析栈:TL'@ADD_SUB@ADD@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：b;a=b;b=c;printf("%d",c);}}#	语义栈:aci#
步骤141	当前分析栈:FT'@DIV_MULL'@ADD_SUB@ADD@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：b;a=b;b=c;printf("%d",c);}}#	语义栈:aci#
步骤142	当前分析栈:@ASS_FidT'@DIV_MULL'@ADD_SUB@ADD@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：b;a=b;b=c;printf("%d",c);}}#	语义栈:aci#
步骤143	当前分析栈:idT'@DIV_MULL'@ADD_SUB@ADD@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：b;a=b;b=c;printf("%d",c);}}#	语义栈:baci#
步骤144	当前分析栈:T'@DIV_MULL'@ADD_SUB@ADD@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;a=b;b=c;printf("%d",c);}}#	语义栈:baci#
步骤145	当前分析栈:@DIV_MULL'@ADD_SUB@ADD@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;a=b;b=c;printf("%d",c);}}#	语义栈:baci#
步骤146	当前分析栈:L'@ADD_SUB@ADD@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;a=b;b=c;printf("%d",c);}}#	语义栈:baci#
步骤147	当前分析栈:@ADD_SUB@ADD@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;a=b;b=c;printf("%d",c);}}#	语义栈:baci#
步骤148	当前分析栈:@ADD@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;a=b;b=c;printf("%d",c);}}#	语义栈:baci#
步骤149	当前分析栈:@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;a=b;b=c;printf("%d",c);}}#	语义栈:baci#
步骤150	当前分析栈:@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;a=b;b=c;printf("%d",c);}}#	语义栈:T2ci#
步骤151	当前分析栈:;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;a=b;b=c;printf("%d",c);}}#	语义栈:i#
步骤152	当前分析栈:A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：a=b;b=c;printf("%d",c);}}#	语义栈:i#
步骤153	当前分析栈:CA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：a=b;b=c;printf("%d",c);}}#	语义栈:i#
步骤154	当前分析栈:XBRA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：a=b;b=c;printf("%d",c);}}#	语义栈:i#
步骤155	当前分析栈:BRA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：a=b;b=c;printf("%d",c);}}#	语义栈:i#
步骤156	当前分析栈:RA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：a=b;b=c;printf("%d",c);}}#	语义栈:i#
步骤157	当前分析栈:@ASS_Rid=L@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：a=b;b=c;printf("%d",c);}}#	语义栈:i#
步骤158	当前分析栈:id=L@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：a=b;b=c;printf("%d",c);}}#	语义栈:ai#
步骤159	当前分析栈:=L@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：=b;b=c;printf("%d",c);}}#	语义栈:ai#
步骤160	当前分析栈:L@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：b;b=c;printf("%d",c);}}#	语义栈:ai#
步骤161	当前分析栈:TL'@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：b;b=c;printf("%d",c);}}#	语义栈:ai#
步骤162	当前分析栈:FT'@DIV_MULL'@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：b;b=c;printf("%d",c);}}#	语义栈:ai#
步骤163	当前分析栈:@ASS_FidT'@DIV_MULL'@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：b;b=c;printf("%d",c);}}#	语义栈:ai#
步骤164	当前分析栈:idT'@DIV_MULL'@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：b;b=c;printf("%d",c);}}#	语义栈:bai#
步骤165	当前分析栈:T'@DIV_MULL'@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;b=c;printf("%d",c);}}#	语义栈:bai#
步骤166	当前分析栈:@DIV_MULL'@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;b=c;printf("%d",c);}}#	语义栈:bai#
步骤167	当前分析栈:L'@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;b=c;printf("%d",c);}}#	语义栈:bai#
步骤168	当前分析栈:@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;b=c;printf("%d",c);}}#	语义栈:bai#
步骤169	当前分析栈:@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;b=c;printf("%d",c);}}#	语义栈:bai#
步骤170	当前分析栈:;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;b=c;printf("%d",c);}}#	语义栈:i#
步骤171	当前分析栈:A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：b=c;printf("%d",c);}}#	语义栈:i#
步骤172	当前分析栈:CA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：b=c;printf("%d",c);}}#	语义栈:i#
步骤173	当前分析栈:XBRA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：b=c;printf("%d",c);}}#	语义栈:i#
步骤174	当前分析栈:BRA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：b=c;printf("%d",c);}}#	语义栈:i#
步骤175	当前分析栈:RA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：b=c;printf("%d",c);}}#	语义栈:i#
步骤176	当前分析栈:@ASS_Rid=L@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：b=c;printf("%d",c);}}#	语义栈:i#
步骤177	当前分析栈:id=L@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：b=c;printf("%d",c);}}#	语义栈:bi#
步骤178	当前分析栈:=L@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：=c;printf("%d",c);}}#	语义栈:bi#
步骤179	当前分析栈:L@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：c;printf("%d",c);}}#	语义栈:bi#
步骤180	当前分析栈:TL'@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：c;printf("%d",c);}}#	语义栈:bi#
步骤181	当前分析栈:FT'@DIV_MULL'@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：c;printf("%d",c);}}#	语义栈:bi#
步骤182	当前分析栈:@ASS_FidT'@DIV_MULL'@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：c;printf("%d",c);}}#	语义栈:bi#
步骤183	当前分析栈:idT'@DIV_MULL'@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：c;printf("%d",c);}}#	语义栈:cbi#
步骤184	当前分析栈:T'@DIV_MULL'@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;printf("%d",c);}}#	语义栈:cbi#
步骤185	当前分析栈:@DIV_MULL'@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;printf("%d",c);}}#	语义栈:cbi#
步骤186	当前分析栈:L'@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;printf("%d",c);}}#	语义栈:cbi#
步骤187	当前分析栈:@ADD_SUB@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;printf("%d",c);}}#	语义栈:cbi#
步骤188	当前分析栈:@EQ;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;printf("%d",c);}}#	语义栈:cbi#
步骤189	当前分析栈:;A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;printf("%d",c);}}#	语义栈:i#
步骤190	当前分析栈:A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：printf("%d",c);}}#	语义栈:i#
步骤191	当前分析栈:CA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：printf("%d",c);}}#	语义栈:i#
步骤192	当前分析栈:XBRA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：printf("%d",c);}}#	语义栈:i#
步骤193	当前分析栈:BRA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：printf("%d",c);}}#	语义栈:i#
步骤194	当前分析栈:printf("%d",F)@PRINTFA;RA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：printf("%d",c);}}#	语义栈:i#
步骤195	当前分析栈:("%d",F)@PRINTFA;RA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：("%d",c);}}#	语义栈:i#
步骤196	当前分析栈:"%d",F)@PRINTFA;RA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串："%d",c);}}#	语义栈:i#
步骤197	当前分析栈:,F)@PRINTFA;RA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：,c);}}#	语义栈:i#
步骤198	当前分析栈:F)@PRINTFA;RA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：c);}}#	语义栈:i#
步骤199	当前分析栈:@ASS_Fid)@PRINTFA;RA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：c);}}#	语义栈:i#
步骤200	当前分析栈:id)@PRINTFA;RA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：c);}}#	语义栈:ci#
步骤201	当前分析栈:)@PRINTFA;RA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：);}}#	语义栈:ci#
步骤202	当前分析栈:@PRINTFA;RA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;}}#	语义栈:ci#
步骤203	当前分析栈:A;RA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;}}#	语义栈:i#
步骤204	当前分析栈:;RA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：;}}#	语义栈:i#
步骤205	当前分析栈:RA@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：}}#	语义栈:i#
步骤206	当前分析栈:A@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：}}#	语义栈:i#
步骤207	当前分析栈:@SINGLE}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：}}#	语义栈:i#
步骤208	当前分析栈:}@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：}}#	语义栈:#
步骤209	当前分析栈:@FOR_RJ@FOR_BACKPATCH_FJRA}#	余留符号串：}#	语义栈:#
步骤210	当前分析栈:@FOR_BACKPATCH_FJRA}#	余留符号串：}#	语义栈:#
步骤211	当前分析栈:RA}#	余留符号串：}#	语义栈:#
步骤212	当前分析栈:A}#	余留符号串：}#	语义栈:#
步骤213	当前分析栈:}#	余留符号串：}#	语义栈:#
步骤214	当前分析栈:#	余留符号串：#	语义栈:#
步骤215	
当前分析栈:	余留符号串：	语义栈:#
错误信息如下：
错误序号	错误信息	错误所在行 	错误单词
0	没有定义      		7	c
0	没有定义      		9	c
0	没有定义      		10	c
